"sweep","rep","N","slope_condition","merge_max","dataset_id","seed","intercept","sigma","slope","K","alpha_conc","t_min","t_max","time_ref_min","time_ref_range"
"merge",76,200,"random",3,976,976,5.50976950046606,3.13451164308935,-0.0189438035013154,9,0.268026669453517,100,900,100,800
"merge",77,200,"random",3,977,977,3.5095894918777,2.31240561371669,0.0280577688664198,6,1.34854794585831,100,900,100,800
"merge",78,200,"random",3,978,978,11.9516537580639,1.77681697893422,0.01616101982072,7,0.717013889291664,100,900,100,800
"merge",79,200,"random",3,979,979,2.27607390377671,2.84647648781538,-0.00846990685444325,5,0.610898962991891,100,900,100,800
"merge",80,200,"random",3,980,980,2.69662144593894,2.45188501931261,0.0217790544731542,10,0.903505153608756,100,900,100,800
"merge",81,200,"random",3,981,981,14.7811911357567,0.557200703304261,-0.0225335883256048,6,0.322960919089248,100,900,100,800
"merge",82,200,"random",3,982,982,8.45320089068264,0.880327036953531,0.0283948367228731,5,0.135127293465107,100,900,100,800
"merge",83,200,"random",3,983,983,10.0289761566091,2.45345596654806,0.00179017188493162,5,0.458009023881912,100,900,100,800
"merge",84,200,"random",3,984,984,3.48201874876395,1.8419382335851,-0.0171835989737883,8,0.131999279237035,100,900,100,800
"merge",85,200,"random",3,985,985,4.66223281715065,2.27147515059914,0.0128143425146118,6,1.29319854661649,100,900,100,800
"merge",86,200,"random",3,986,986,3.7129677713383,1.45453452412039,0.0260812702775002,7,0.189919847419548,100,900,100,800
"merge",87,200,"random",3,987,987,14.1717544586863,0.728572886320762,0.00314312576316297,9,0.856791687320459,100,900,100,800
"merge",88,200,"random",3,988,988,10.8058805295732,3.88873702124692,0.000950077255256473,7,0.870751015004703,100,900,100,800
"merge",89,200,"random",3,989,989,5.50137664866634,1.91261587303597,-0.00964479618240148,8,0.431184205061852,100,900,100,800
"merge",90,200,"random",3,990,990,6.65461136191152,1.47941260517109,-0.0276045979466289,6,0.388237269297912,100,900,100,800
"merge",91,200,"random",3,991,991,6.19697210681625,1.13693028723355,0.0183449025917798,5,1.82364823455522,100,900,100,800
"merge",92,200,"random",3,992,992,9.69267393229529,3.84832997387275,-0.0140376857388765,8,0.345494107103823,100,900,100,800
"merge",93,200,"random",3,993,993,10.7275359460618,1.13333784032147,0.0261633612960577,10,2.85941020651639,100,900,100,800
"merge",94,200,"random",3,994,994,5.37730590743013,3.59902171138674,-0.00945522835012525,9,0.297261886479934,100,900,100,800
"merge",95,200,"random",3,995,995,3.05768045037985,2.14541489689145,0.00128224143292755,5,0.49906298705206,100,900,100,800
"merge",96,200,"random",3,996,996,6.02078379923478,3.37824691052083,-0.00357295630965382,7,1.80967064810733,100,900,100,800
"merge",97,200,"random",3,997,997,5.9996541980654,2.37589855736587,0.0281256974022835,10,0.481640844559585,100,900,100,800
"merge",98,200,"random",3,998,998,10.6414824884851,3.36883660359308,0.0119679356273264,8,0.147497508725806,100,900,100,800
"merge",99,200,"random",3,999,999,3.87766977865249,2.57866825873498,-0.0252229811344296,8,0.240389743033971,100,900,100,800
"merge",100,200,"random",3,1000,1000,5.88124024332501,1.12827626068611,-0.0107645222218707,7,0.847944184517232,100,900,100,800
"merge",1,200,"random",4,1001,1001,13.4390125267673,3.6868906969903,-0.017259115325287,6,0.317755446706762,100,900,100,800
"merge",2,200,"random",4,1002,1002,9.40347240143456,2.7355791432783,-0.00788568799383938,8,4.54373765506133,100,900,100,800
"merge",3,200,"random",4,1003,1003,10.1827245710883,1.54877695720643,0.0222289259266108,6,0.19183599215418,100,900,100,800
"merge",4,200,"random",4,1004,1004,7.54125637467951,1.42199635889847,0.00305847820825875,8,0.136999773187769,100,900,100,800
"merge",5,200,"random",4,1005,1005,7.02459838939831,2.25423575181048,-0.0129627243289724,8,0.253353264320581,100,900,100,800
"merge",6,200,"random",4,1006,1006,14.9123875566293,1.37715472560376,0.0285486857173964,6,0.369247417618026,100,900,100,800
"merge",7,200,"random",4,1007,1007,13.7889589588158,2.5615584285697,0.0225602194620296,9,0.142995023876247,100,900,100,800
"merge",8,200,"random",4,1008,1008,7.78612119355239,1.80061108828522,-0.00708172548562288,5,0.142320261328484,100,900,100,800
"merge",9,200,"random",4,1009,1009,8.26424162485637,3.25247924518771,-0.0147671273723245,6,0.628120982771063,100,900,100,800
"merge",10,200,"random",4,1010,1010,6.95309783890843,2.21256716363132,-0.0220920914132148,7,0.200705342638758,100,900,100,800
"merge",11,200,"random",4,1011,1011,7.39453202113509,0.945541573222727,0.0234098496101797,9,0.58945039082715,100,900,100,800
"merge",12,200,"random",4,1012,1012,12.415257894434,1.27063734293915,-0.0073708846187219,6,0.295908072202543,100,900,100,800
"merge",13,200,"random",4,1013,1013,9.19701815932058,2.31439498974942,-0.00888308663852513,10,0.86778355761188,100,900,100,800
"merge",14,200,"random",4,1014,1014,8.85870114667341,3.58403114369139,0.0291581384511665,9,1.07581276212009,100,900,100,800
"merge",15,200,"random",4,1015,1015,5.37303726212122,2.4635211272398,-0.000781134129501881,6,1.2693135560557,100,900,100,800
"merge",16,200,"random",4,1016,1016,10.4634385143872,3.59928118844982,-0.0232078717276454,5,0.229635053470922,100,900,100,800
"merge",17,200,"random",4,1017,1017,8.79582861508243,0.841094879666343,0.00837194533087313,9,0.143147171802127,100,900,100,800
"merge",18,200,"random",4,1018,1018,12.2063366421498,3.48137681337539,-0.0153099813731387,9,0.62800386280205,100,900,100,800
"merge",19,200,"random",4,1019,1019,12.7135727247223,0.81943703989964,-0.0235978615377098,7,0.234753525836446,100,900,100,800
"merge",20,200,"random",4,1020,1020,4.06844990886748,3.08321665984113,0.00704212035052478,9,0.31079667337994,100,900,100,800
"merge",21,200,"random",4,1021,1021,9.54899279447272,3.6354070456,-0.00100768282078207,6,0.298530020766742,100,900,100,800
"merge",22,200,"random",4,1022,1022,2.75168762844987,3.52398512000218,0.00569087720476091,10,2.43244483333789,100,900,100,800
"merge",23,200,"random",4,1023,1023,14.3240453002509,3.22027919150423,0.00052034613210708,7,0.232039491506393,100,900,100,800
"merge",24,200,"random",4,1024,1024,10.7249854537658,1.93543750059325,0.0138949922891334,7,1.12449821941108,100,900,100,800
"merge",25,200,"random",4,1025,1025,5.59412918891758,1.43161307368428,0.0235672663897276,5,0.881792229510315,100,900,100,800
"merge",26,200,"random",4,1026,1026,10.5695312235039,3.88348595611751,0.0103133076941594,8,1.51210194883995,100,900,100,800
"merge",27,200,"random",4,1027,1027,6.92472075368278,2.59729709965177,-0.0211668465239927,5,0.119029917614613,100,900,100,800
"merge",28,200,"random",4,1028,1028,11.1648550808895,2.47426230809651,-0.00184734789188951,9,1.40796831403322,100,900,100,800
"merge",29,200,"random",4,1029,1029,13.8208818899002,2.04702934983652,0.0239927778113633,7,0.23562018421824,100,900,100,800
"merge",30,200,"random",4,1030,1030,9.5860955552198,3.02086120366585,0.0287206266308203,6,1.32683435803739,100,900,100,800
"merge",31,200,"random",4,1031,1031,3.47965085715987,1.2703948346898,-0.00223927137907595,10,0.133372608780189,100,900,100,800
"merge",32,200,"random",4,1032,1032,9.04709083866328,3.56816539983265,-0.0176016382919624,9,0.35487857544317,100,900,100,800
"merge",33,200,"random",4,1033,1033,3.03265582886524,3.28968891431578,-0.00861885726917535,9,0.58016091285654,100,900,100,800
"merge",34,200,"random",4,1034,1034,5.36891186307184,2.85003619582858,0.0113962971093133,8,0.869459933729698,100,900,100,800
"merge",35,200,"random",4,1035,1035,11.6245492021553,1.38016597332899,0.0193786732899025,6,0.915403417610967,100,900,100,800
"merge",36,200,"random",4,1036,1036,12.1661469012033,2.19174461520743,-0.0277695488277823,9,1.62567183426744,100,900,100,800
"merge",37,200,"random",4,1037,1037,6.43714023660868,2.44648015184794,0.00714635982178152,7,0.284798308729157,100,900,100,800
"merge",38,200,"random",4,1038,1038,7.59428446250968,0.501321367220953,0.00765811993740499,6,0.178920803658604,100,900,100,800
"merge",39,200,"random",4,1039,1039,4.12851081416011,3.02268642233685,0.0186884407466277,9,1.33799338337412,100,900,100,800
"merge",40,200,"random",4,1040,1040,8.38503816025332,2.56317319744267,-0.0272820099815726,6,0.510750427806152,100,900,100,800
"merge",41,200,"random",4,1041,1041,4.29974226723425,3.56920721882489,0.026832197564654,6,0.234519129098676,100,900,100,800
"merge",42,200,"random",4,1042,1042,4.34267978719436,0.856635284028016,-0.0278486149851233,7,0.425048376748699,100,900,100,800
"merge",43,200,"random",4,1043,1043,12.2183235264383,1.38547019730322,-0.00129327073227614,5,1.04768155146457,100,900,100,800
"merge",44,200,"random",4,1044,1044,4.63867896841839,2.34645403595641,-0.0196206865087152,8,0.412643744711411,100,900,100,800
"merge",45,200,"random",4,1045,1045,5.18994613504037,3.68320394901093,-0.0276089339330792,5,1.52573761789827,100,900,100,800
"merge",46,200,"random",4,1046,1046,10.1224272092804,0.664816232165322,-0.013065734594129,8,0.282421900255796,100,900,100,800
"merge",47,200,"random",4,1047,1047,8.28404662641697,3.93691415549256,-0.0117144422465935,10,0.4853776786228,100,900,100,800
"merge",48,200,"random",4,1048,1048,6.38362467684783,3.65490015107207,0.0191891126381233,5,1.48057063794382,100,900,100,800
"merge",49,200,"random",4,1049,1049,4.80859056790359,2.42107859312091,-0.0051304737618193,7,1.22282229418155,100,900,100,800
"merge",50,200,"random",4,1050,1050,12.3590471160132,0.746749215759337,0.0187725435756147,8,0.629885947367081,100,900,100,800
"merge",51,200,"random",4,1051,1051,10.6842746797483,1.19204237835947,0.00196916070766747,9,0.391495982986517,100,900,100,800
"merge",52,200,"random",4,1052,1052,12.5499481335282,2.93574113573413,-0.018742921454832,9,1.31846384917982,100,900,100,800
"merge",53,200,"random",4,1053,1053,5.2869718123693,1.2671315720072,-0.026383807961829,6,0.203434813388845,100,900,100,800
"merge",54,200,"random",4,1054,1054,2.87835696688853,3.81759146042168,-0.02435749234166,8,0.153110770498592,100,900,100,800
"merge",55,200,"random",4,1055,1055,10.7570828464814,1.51570356579032,-0.0156401611352339,8,1.3821914934304,100,900,100,800
"merge",56,200,"random",4,1056,1056,4.06103401980363,1.67295236955397,0.00628817033953965,7,0.858436676461798,100,900,100,800
"merge",57,200,"random",4,1057,1057,5.79381678416394,2.94228599080816,-0.0108175438223407,5,1.69708041833933,100,900,100,800
"merge",58,200,"random",4,1058,1058,2.02148700552061,1.43720255105291,-0.0259791344543919,8,0.251814670099918,100,900,100,800
"merge",59,200,"random",4,1059,1059,14.5884191391524,3.70510483975522,-0.0052124004252255,5,0.629840836188449,100,900,100,800
"merge",60,200,"random",4,1060,1060,14.8852290331852,0.843706003041007,-0.028864204287529,9,0.186009157211991,100,900,100,800
"merge",61,200,"random",4,1061,1061,10.5304275280796,2.28328951215371,-0.0142267520539463,7,1.6867233811051,100,900,100,800
"merge",62,200,"random",4,1062,1062,7.84846175019629,2.10274851752911,-0.0158181884419173,5,1.48858530393354,100,900,100,800
"merge",63,200,"random",4,1063,1063,2.40454084263183,1.18654228490777,-0.011729811122641,8,0.789185342554725,100,900,100,800
"merge",64,200,"random",4,1064,1064,7.94336841139011,2.59107180312276,0.00222258316352963,5,0.463278735693634,100,900,100,800
"merge",65,200,"random",4,1065,1065,13.9005055953749,1.56328995258082,0.0276814135769382,5,0.87896979970762,100,900,100,800
"merge",66,200,"random",4,1066,1066,5.397245752858,2.01871954440139,0.0298321609385312,5,0.156788109063057,100,900,100,800
"merge",67,200,"random",4,1067,1067,8.11344621842727,3.56227690854575,-0.00430719459895045,5,0.750878799702735,100,900,100,800
"merge",68,200,"random",4,1068,1068,5.44582684128545,2.44935781834647,0.0258113656751811,9,0.25298593209517,100,900,100,800
"merge",69,200,"random",4,1069,1069,9.67125793849118,0.756105733918957,-0.0241497783875093,5,0.146949447617345,100,900,100,800
"merge",70,200,"random",4,1070,1070,3.83938578865491,0.886267166468315,0.0168207163922489,6,0.264267475632803,100,900,100,800
"merge",71,200,"random",4,1071,1071,13.9279074340593,2.20502746978309,-0.0214802855858579,6,0.642778849534557,100,900,100,800
"merge",72,200,"random",4,1072,1072,11.7540617908817,3.69306234410033,-6.50610029697407e-05,10,0.230518402792699,100,900,100,800
"merge",73,200,"random",4,1073,1073,10.548323555151,1.45404080604203,0.000602631694637239,10,0.19893744173743,100,900,100,800
"merge",74,200,"random",4,1074,1074,13.8726082213689,2.78634337743279,-0.0281356950290501,7,0.294655829190432,100,900,100,800
"merge",75,200,"random",4,1075,1075,14.9322303447407,3.32305873883888,0.028137017567642,9,2.60819125536067,100,900,100,800
"merge",76,200,"random",4,1076,1076,7.87120364210568,3.63475328544155,-0.0104313548980281,8,1.04766702579309,100,900,100,800
"merge",77,200,"random",4,1077,1077,5.8912625266239,2.71333228121512,0.0137209530500695,5,0.24490013021504,100,900,100,800
"merge",78,200,"random",4,1078,1078,8.63982005999424,1.09044457692653,0.0016185050457716,7,1.65375065683667,100,900,100,800
"merge",79,200,"random",4,1079,1079,10.2905370646622,1.85179709398653,-0.0240042303828523,6,0.255108450629906,100,900,100,800
"merge",80,200,"random",4,1080,1080,11.0258525379468,3.24768738111015,0.0221795410802588,8,0.384356179502806,100,900,100,800
"merge",81,200,"random",4,1081,1081,10.874631145969,0.625642222585157,-0.00125773408915848,7,1.38675156863766,100,900,100,800
"merge",82,200,"random",4,1082,1082,13.5759318091441,1.67461888503749,-0.0188316961470991,6,1.5824162924936,100,900,100,800
"merge",83,200,"random",4,1083,1083,12.2152959168889,2.58437286620028,-0.016827865219675,7,0.117231360713729,100,900,100,800
"merge",84,200,"random",4,1084,1084,6.93661147658713,3.83308057778049,0.0195205599116161,8,3.2786481288985,100,900,100,800
"merge",85,200,"random",4,1085,1085,12.3621664738748,0.923681224114262,-0.0224515593750402,9,1.0841854400038,100,900,100,800
"merge",86,200,"random",4,1086,1086,12.403587159235,2.10938160098158,-0.0135793875530362,9,0.443922869438192,100,900,100,800
"merge",87,200,"random",4,1087,1087,11.2091169643681,1.54997343581636,0.00211256372742355,5,0.20094761104111,100,900,100,800
"merge",88,200,"random",4,1088,1088,11.4859891317319,0.647535652853549,0.0225743446871638,5,0.373126453618644,100,900,100,800
"merge",89,200,"random",4,1089,1089,3.39187822956592,3.78091622621287,0.0295599055616185,9,0.408247739312966,100,900,100,800
"merge",90,200,"random",4,1090,1090,13.0550454591867,3.81857612344902,0.0277777816727757,7,0.215347786137029,100,900,100,800
"merge",91,200,"random",4,1091,1091,6.41567945829593,3.86181936343201,0.0252986335800961,8,0.666570070736692,100,900,100,800
"merge",92,200,"random",4,1092,1092,12.1542736883275,3.29526188329328,-0.0243291255785152,8,1.82106461003957,100,900,100,800
"merge",93,200,"random",4,1093,1093,8.86811469239183,3.50786105054431,-0.0251115277362987,7,1.74506546044809,100,900,100,800
"merge",94,200,"random",4,1094,1094,8.81295350170694,3.99201449973043,0.0147602030541748,8,0.174893878274187,100,900,100,800
"merge",95,200,"random",4,1095,1095,6.03724248753861,2.48971149907447,0.00930568754207343,7,0.375154514289368,100,900,100,800
"merge",96,200,"random",4,1096,1096,3.00381121831015,3.60470770963002,-0.00513847216498107,9,0.179019562762983,100,900,100,800
"merge",97,200,"random",4,1097,1097,10.1422629721928,1.46240057121031,0.0137288882257417,8,0.81767506481284,100,900,100,800
"merge",98,200,"random",4,1098,1098,6.54129982041195,1.70537818351295,0.0159455802664161,7,0.585673786310958,100,900,100,800
"merge",99,200,"random",4,1099,1099,4.76758719631471,2.90044539934024,0.0190457548666745,9,2.73969317587873,100,900,100,800
"merge",100,200,"random",4,1100,1100,14.2904049940407,3.75692056992557,0.0287830313388258,5,0.221037559290425,100,900,100,800
