"rep","period_span","rise_level","dataset_id","seed","N","period_start","period_end","intercept","sigma","rise","slope","time_ref_min","time_ref_range","mean_width","coarseness"
26,800,4,226,226,200,100,900,13.284322429914,2.26549297838937,1.37510769255459,0.00171888461569324,-100,1200,125,0.15625
27,800,4,227,227,200,100,900,11.1379832315724,2.05274646694306,-2.82224620319903,-0.00352780775399879,-100,1200,125,0.15625
28,800,4,228,228,200,100,900,3.70811571064405,1.53000865143258,-0.246313052251935,-0.000307891315314919,-100,1200,125,0.15625
29,800,4,229,229,200,100,900,5.10109358211048,2.94988177635241,3.19903704151511,0.00399879630189389,-100,1200,125,0.15625
30,800,4,230,230,200,100,900,4.39291316550225,1.09858140139841,3.82941688410938,0.00478677110513672,-100,1200,125,0.15625
31,800,4,231,231,200,100,900,7.47476314450614,2.99465022527147,-0.298569517210126,-0.000373211896512657,-100,1200,125,0.15625
32,800,4,232,232,200,100,900,4.64413885260001,0.680292555480264,-2.34688510559499,-0.00293360638199374,-100,1200,125,0.15625
33,800,4,233,233,200,100,900,7.05975652299821,0.826439679716714,-1.14918096922338,-0.00143647621152923,-100,1200,125,0.15625
34,800,4,234,234,200,100,900,8.45512838312425,1.96298750606366,1.51950628124177,0.00189938285155222,-100,1200,125,0.15625
35,800,4,235,235,200,100,900,13.4294153088704,2.26055098720826,2.58382310532033,0.00322977888165042,-100,1200,125,0.15625
36,800,4,236,236,200,100,900,11.3828506504651,3.83085023611784,-3.70260651037097,-0.00462825813796371,-100,1200,125,0.15625
37,800,4,237,237,200,100,900,14.8563834147062,3.18405182217248,0.952847976237535,0.00119105997029692,-100,1200,125,0.15625
38,800,4,238,238,200,100,900,2.93244019965641,2.25522451708093,1.02108265832067,0.00127635332290083,-100,1200,125,0.15625
39,800,4,239,239,200,100,900,3.85337284486741,2.5726483555045,2.49179209955037,0.00311474012443796,-100,1200,125,0.15625
40,800,4,240,240,200,100,900,13.6015062697697,3.31346549256705,-3.63760133087635,-0.00454700166359544,-100,1200,125,0.15625
41,800,4,241,241,200,100,900,14.6319457860664,1.9086838477524,3.57762634195387,0.00447203292744234,-100,1200,125,0.15625
42,800,4,242,242,200,100,900,9.02782111428678,2.89717315963935,-3.7131486646831,-0.00464143583085388,-100,1200,125,0.15625
43,800,4,243,243,200,100,900,14.7853473566938,1.94511272327509,-0.172436097636819,-0.000215545122046024,-100,1200,125,0.15625
44,800,4,244,244,200,100,900,12.6521399866324,3.73416017123964,-2.61609153449535,-0.00327011441811919,-100,1200,125,0.15625
45,800,4,245,245,200,100,900,9.68975812662393,1.01998353737872,-3.68119119107723,-0.00460148898884654,-100,1200,125,0.15625
46,800,4,246,246,200,100,900,8.77727212850004,1.26700409362093,-1.74209794588387,-0.00217762243235484,-100,1200,125,0.15625
47,800,4,247,247,200,100,900,12.5966388168745,1.80452714627609,-1.56192563287914,-0.00195240704109892,-100,1200,125,0.15625
48,800,4,248,248,200,100,900,6.11918548634276,0.642103477031924,2.55854835174978,0.00319818543968722,-100,1200,125,0.15625
49,800,4,249,249,200,100,900,2.53346300590783,2.79500882572029,-0.684063168242574,-0.000855078960303217,-100,1200,125,0.15625
50,800,4,250,250,200,100,900,2.9872956473846,1.9637798917247,2.50300581008196,0.00312875726260245,-100,1200,125,0.15625
51,800,4,251,251,200,100,900,10.8453408484347,1.37881423532963,0.262554761022329,0.000328193451277912,-100,1200,125,0.15625
52,800,4,252,252,200,100,900,6.78559508663602,2.99565960280597,-2.49905619397759,-0.00312382024247199,-100,1200,125,0.15625
53,800,4,253,253,200,100,900,5.81120902788825,2.2901355936192,-3.5178410615772,-0.0043973013269715,-100,1200,125,0.15625
54,800,4,254,254,200,100,900,11.1378035880625,0.718977528624237,-3.24766564555466,-0.00405958205694333,-100,1200,125,0.15625
55,800,4,255,255,200,100,900,7.64601708366536,2.59043913602363,-2.08535481803119,-0.00260669352253899,-100,1200,125,0.15625
56,800,4,256,256,200,100,900,4.20749518414959,2.86255582619924,0.83842271193862,0.00104802838992327,-100,1200,125,0.15625
57,800,4,257,257,200,100,900,11.2245773843024,3.40204038424417,-1.44233917631209,-0.00180292397039011,-100,1200,125,0.15625
58,800,4,258,258,200,100,900,13.7781602018513,3.28547274065204,-3.46388459391892,-0.00432985574239865,-100,1200,125,0.15625
59,800,4,259,259,200,100,900,13.0405789702199,0.689607303938828,-0.6949867233634,-0.000868733404204249,-100,1200,125,0.15625
60,800,4,260,260,200,100,900,10.4024300486781,3.86578599130735,-3.84856057167053,-0.00481070071458816,-100,1200,125,0.15625
61,800,4,261,261,200,100,900,8.2605903041549,2.43008266715333,-1.8969002738595,-0.00237112534232438,-100,1200,125,0.15625
62,800,4,262,262,200,100,900,9.66719175572507,3.34826436045114,-2.10909179225564,-0.00263636474031955,-100,1200,125,0.15625
63,800,4,263,263,200,100,900,14.9459051624872,3.447262429283,-1.56397481635213,-0.00195496852044016,-100,1200,125,0.15625
64,800,4,264,264,200,100,900,5.3246594958473,3.13667397992685,0.296344421803951,0.000370430527254939,-100,1200,125,0.15625
65,800,4,265,265,200,100,900,11.3869268277194,2.69833321485203,3.69085514359176,0.0046135689294897,-100,1200,125,0.15625
66,800,4,266,266,200,100,900,4.66732078650966,3.75870060524903,3.97762145847082,0.00497202682308853,-100,1200,125,0.15625
67,800,4,267,267,200,100,900,7.45754138822667,0.60874472791329,-0.574292613193393,-0.000717865766491741,-100,1200,125,0.15625
68,800,4,268,268,200,100,900,9.72329109953716,2.2821062252624,3.44151542335749,0.00430189427919686,-100,1200,125,0.15625
69,800,4,269,269,200,100,900,10.7177509940229,2.11784493189771,-3.2199704516679,-0.00402496306458488,-100,1200,125,0.15625
70,800,4,270,270,200,100,900,11.7335058799945,2.45791251992341,2.24276218563318,0.00280345273204148,-100,1200,125,0.15625
71,800,4,271,271,200,100,900,7.98090832354501,3.64925220166333,-2.86403807811439,-0.00358004759764299,-100,1200,125,0.15625
72,800,4,272,272,200,100,900,8.20388744096272,3.04041430912912,-0.00867480039596558,-1.0843500494957e-05,-100,1200,125,0.15625
73,800,4,273,273,200,100,900,3.78240697830915,1.0601639036322,0.0803508926182985,0.000100438615772873,-100,1200,125,0.15625
74,800,4,274,274,200,100,900,4.957458257908,1.26951115904376,-3.75142600387335,-0.00468928250484169,-100,1200,125,0.15625
75,800,4,275,275,200,100,900,11.0038624815643,2.46082576608751,3.75160234235227,0.00468950292794034,-100,1200,125,0.15625
76,800,4,276,276,200,100,900,9.65817295596935,1.76832157408353,-1.39084731973708,-0.00173855914967135,-100,1200,125,0.15625
77,800,4,277,277,200,100,900,12.7737596416846,1.32200142950751,1.82946040667593,0.00228682550834492,-100,1200,125,0.15625
78,800,4,278,278,200,100,900,11.18010826502,3.88197973778006,0.215800672769547,0.000269750840961933,-100,1200,125,0.15625
79,800,4,279,279,200,100,900,10.4378675254993,3.48253197781742,-3.20056405104697,-0.00400070506380871,-100,1200,125,0.15625
80,800,4,280,280,200,100,900,2.36095124739222,1.17929428059142,2.9572721440345,0.00369659018004313,-100,1200,125,0.15625
81,800,4,281,281,200,100,900,10.3836550454143,3.57041563093662,-0.167697878554463,-0.000209622348193079,-100,1200,125,0.15625
82,800,4,282,282,200,100,900,11.9037919035181,1.43005638895556,-2.51089281961322,-0.00313861602451652,-100,1200,125,0.15625
83,800,4,283,283,200,100,900,9.3120170077309,2.65810753894038,-2.24371536262333,-0.00280464420327917,-100,1200,125,0.15625
84,800,4,284,284,200,100,900,10.4581328395288,3.34557586244773,2.60274132154882,0.00325342665193602,-100,1200,125,0.15625
85,800,4,285,285,200,100,900,12.4229356045835,2.91960742673837,-2.99354125000536,-0.00374192656250671,-100,1200,125,0.15625
86,800,4,286,286,200,100,900,8.94179640221409,2.8757626368897,-1.8105850070715,-0.00226323125883937,-100,1200,125,0.15625
87,800,4,287,287,200,100,900,3.29580454691313,2.08784633304458,0.281675163656473,0.000352093954570591,-100,1200,125,0.15625
88,800,4,288,288,200,100,900,2.92237761756405,2.30180664558429,3.00991262495518,0.00376239078119397,-100,1200,125,0.15625
89,800,4,289,289,200,100,900,13.3961226516403,3.94871385523584,3.94132074154913,0.00492665092693642,-100,1200,125,0.15625
90,800,4,290,290,200,100,900,11.9699262038339,3.17866154643707,3.70370422303677,0.00462963027879596,-100,1200,125,0.15625
91,800,4,291,291,200,100,900,4.3614113710355,3.46378927968908,3.37315114401281,0.00421643893001601,-100,1200,125,0.15625
92,800,4,292,292,200,100,900,13.4862978428137,2.42279276275076,-3.2438834104687,-0.00405485426308587,-100,1200,125,0.15625
93,800,4,293,293,200,100,900,10.2053913651034,0.824044426903129,-3.34820369817317,-0.00418525462271646,-100,1200,125,0.15625
94,800,4,294,294,200,100,900,13.3113676512148,1.63565606111661,1.96802707388997,0.00246003384236246,-100,1200,125,0.15625
95,800,4,295,295,200,100,900,12.1540715042502,0.796744114719331,1.24075833894312,0.0015509479236789,-100,1200,125,0.15625
96,800,4,296,296,200,100,900,10.392072111601,1.37722028326243,-0.685129621997476,-0.000856412027496845,-100,1200,125,0.15625
97,800,4,297,297,200,100,900,9.71843756479211,2.23260399152059,1.83051843009889,0.00228814803762361,-100,1200,125,0.15625
98,800,4,298,298,200,100,900,8.58792635262944,0.588797449367121,2.12607736885548,0.00265759671106935,-100,1200,125,0.15625
99,800,4,299,299,200,100,900,2.77213877276517,1.78935732587706,2.53943398222327,0.00317429247777909,-100,1200,125,0.15625
100,800,4,300,300,200,100,900,7.6435881536454,3.88992757059168,3.83773751184344,0.0047971718898043,-100,1200,125,0.15625
1,1600,4,301,301,200,100,1700,8.62615214940161,2.58464510960039,1.35761236585677,0.000848507728660479,-100,2000,125,0.078125
2,1600,4,302,302,200,100,1700,8.56386826955713,1.17539414262865,3.3414686601609,0.00208841791260056,-100,2000,125,0.078125
3,1600,4,303,303,200,100,1700,10.2036480624229,1.67979331873357,3.48174174316227,0.00217608858947642,-100,2000,125,0.078125
4,1600,4,304,304,200,100,1700,6.45837836968713,1.14505864074454,0.353730602189898,0.000221081626368687,-100,2000,125,0.078125
5,1600,4,305,305,200,100,1700,12.903996428242,1.51164141041227,-3.18324369564652,-0.00198952730977908,-100,2000,125,0.078125
6,1600,4,306,306,200,100,1700,3.39781700470485,1.05603330256417,3.78893859870732,0.00236808662419207,-100,2000,125,0.078125
7,1600,4,307,307,200,100,1700,10.990728673758,3.41743845201563,2.30400221608579,0.00144000138505362,-100,2000,125,0.078125
8,1600,4,308,308,200,100,1700,5.64315527724102,3.93233088240959,-2.63117233663797,-0.00164448271039873,-100,2000,125,0.078125
9,1600,4,309,309,200,100,1700,11.333988902159,3.37161482125521,-1.07647717744112,-0.0006727982359007,-100,2000,125,0.078125
10,1600,4,310,310,200,100,1700,12.7148671108298,3.32777878025081,2.02263315021992,0.00126414571888745,-100,2000,125,0.078125
11,1600,4,311,311,200,100,1700,13.3544149349909,3.15531017049216,-1.55352554097772,-0.000970953463111073,-100,2000,125,0.078125
12,1600,4,312,312,200,100,1700,11.6702280873433,2.30055180168711,-0.479398358613253,-0.000299623974133283,-100,2000,125,0.078125
13,1600,4,313,313,200,100,1700,5.11537344474345,2.21271638292819,2.87608031369746,0.00179755019606091,-100,2000,125,0.078125
14,1600,4,314,314,200,100,1700,12.1442448338494,2.12802782549988,1.64399429410696,0.00102749643381685,-100,2000,125,0.078125
15,1600,4,315,315,200,100,1700,5.48534222063608,3.2957919902401,3.86200883612037,0.00241375552257523,-100,2000,125,0.078125
16,1600,4,316,316,200,100,1700,12.8955929826479,0.802787250955589,-2.26748447865248,-0.0014171777991578,-100,2000,125,0.078125
17,1600,4,317,317,200,100,1700,8.4568809568882,0.707885970245115,1.24533070996404,0.000778331693727523,-100,2000,125,0.078125
18,1600,4,318,318,200,100,1700,7.7836109243799,1.59865132160485,3.87532047368586,0.00242207529605366,-100,2000,125,0.078125
19,1600,4,319,319,200,100,1700,10.2246436732821,0.803081615827978,2.24835671670735,0.00140522294794209,-100,2000,125,0.078125
20,1600,4,320,320,200,100,1700,9.93401091778651,3.80047292460222,-3.74789139255881,-0.00234243212034926,-100,2000,125,0.078125
21,1600,4,321,321,200,100,1700,13.960646789521,3.58012646588031,-1.32346956431866,-0.000827168477699161,-100,2000,125,0.078125
22,1600,4,322,322,200,100,1700,7.75508814724162,1.89939962083008,1.26010535657406,0.000787565847858787,-100,2000,125,0.078125
23,1600,4,323,323,200,100,1700,4.51478944160044,1.6461821089033,0.798772107809782,0.000499232567381114,-100,2000,125,0.078125
24,1600,4,324,324,200,100,1700,14.3179392006714,3.46473406930454,-2.76337230019271,-0.00172710768762045,-100,2000,125,0.078125
25,1600,4,325,325,200,100,1700,4.48393163480796,2.64552646211814,-3.33202162571251,-0.00208251351607032,-100,2000,125,0.078125
26,1600,4,326,326,200,100,1700,10.8650016684551,3.24800823046826,-0.575260629877448,-0.000359537893673405,-100,2000,125,0.078125
27,1600,4,327,327,200,100,1700,12.1481728311628,3.88184258074034,0.596947822719812,0.000373092389199883,-100,2000,125,0.078125
28,1600,4,328,328,200,100,1700,10.309860705398,0.995567873003893,3.38327093981206,0.00211454433738254,-100,2000,125,0.078125
29,1600,4,329,329,200,100,1700,6.47047124034725,1.69153856718913,3.45004407130182,0.00215627754456364,-100,2000,125,0.078125
30,1600,4,330,330,200,100,1700,11.7335256964434,3.46553732908797,-0.249501645565033,-0.000155938528478146,-100,2000,125,0.078125
31,1600,4,331,331,200,100,1700,7.39278906048276,1.01914354157634,3.36482223682106,0.00210301389801316,-100,2000,125,0.078125
32,1600,4,332,332,200,100,1700,11.1514900831971,3.5478560164338,1.39121271297336,0.000869507945608348,-100,2000,125,0.078125
33,1600,4,333,333,200,100,1700,11.4574425942264,0.505320030730218,-0.392210874706507,-0.000245131796691567,-100,2000,125,0.078125
34,1600,4,334,334,200,100,1700,13.179779045051,2.94790801149793,-3.62756930291653,-0.00226723081432283,-100,2000,125,0.078125
35,1600,4,335,335,200,100,1700,5.50246164388955,1.99137111194432,0.464470798149705,0.000290294248843566,-100,2000,125,0.078125
36,1600,4,336,336,200,100,1700,12.9436406493187,1.16637441993225,-3.8945766184479,-0.00243411038652994,-100,2000,125,0.078125
37,1600,4,337,337,200,100,1700,5.04723978973925,1.99319288029801,-3.34917096979916,-0.00209323185612448,-100,2000,125,0.078125
38,1600,4,338,338,200,100,1700,9.03304129419848,0.756842512753792,-2.43521221540868,-0.00152200763463043,-100,2000,125,0.078125
39,1600,4,339,339,200,100,1700,7.18194984714501,3.40676314744633,-3.85151609778404,-0.00240719756111503,-100,2000,125,0.078125
40,1600,4,340,340,200,100,1700,9.91635274561122,1.17651503614616,2.34252885915339,0.00146408053697087,-100,2000,125,0.078125
41,1600,4,341,341,200,100,1700,6.51752905617468,1.54254761955235,1.81242869049311,0.00113276793155819,-100,2000,125,0.078125
42,1600,4,342,342,200,100,1700,9.09459642390721,1.30132047447842,-3.79594428651035,-0.00237246517906897,-100,2000,125,0.078125
43,1600,4,343,343,200,100,1700,5.19975867029279,1.83729932352435,-2.27786770276725,-0.00142366731422953,-100,2000,125,0.078125
44,1600,4,344,344,200,100,1700,3.248211823171,2.08188141405117,1.07137662731111,0.000669610392069444,-100,2000,125,0.078125
45,1600,4,345,345,200,100,1700,12.5227406122722,2.06183968123514,0.273554446175694,0.000170971528859809,-100,2000,125,0.078125
46,1600,4,346,346,200,100,1700,2.79262462840416,3.04226299549919,2.44063160382211,0.00152539475238882,-100,2000,125,0.078125
47,1600,4,347,347,200,100,1700,6.09808934642933,2.7188635856146,1.90638181567192,0.00119148863479495,-100,2000,125,0.078125
48,1600,4,348,348,200,100,1700,6.0012678084895,3.49932540149894,-2.30429409258068,-0.00144018380786292,-100,2000,125,0.078125
49,1600,4,349,349,200,100,1700,8.85424365033396,3.07888559810817,3.41569523885846,0.00213480952428654,-100,2000,125,0.078125
50,1600,4,350,350,200,100,1700,5.81998865306377,1.46218297141604,-2.79232403635979,-0.00174520252272487,-100,2000,125,0.078125
51,1600,4,351,351,200,100,1700,9.20842769998126,1.36084579688031,3.21265532076359,0.00200790957547724,-100,2000,125,0.078125
52,1600,4,352,352,200,100,1700,14.8412041752599,2.96157017769292,3.81023191101849,0.00238139494438656,-100,2000,125,0.078125
53,1600,4,353,353,200,100,1700,2.4098897522781,2.64111727115232,2.65591012127697,0.00165994382579811,-100,2000,125,0.078125
54,1600,4,354,354,200,100,1700,2.60763170034625,3.58505196333863,0.762636272236705,0.000476647670147941,-100,2000,125,0.078125
55,1600,4,355,355,200,100,1700,10.2606232617982,2.73181125172414,-1.0597576033324,-0.00066234850208275,-100,2000,125,0.078125
56,1600,4,356,356,200,100,1700,13.6601417195052,1.06972284067888,-0.872248133644462,-0.000545155083527788,-100,2000,125,0.078125
57,1600,4,357,357,200,100,1700,14.1342539705802,2.3505073756678,2.90903687104583,0.00181814804440364,-100,2000,125,0.078125
58,1600,4,358,358,200,100,1700,2.62397714401595,1.29306156060193,-2.17766512557864,-0.00136104070348665,-100,2000,125,0.078125
59,1600,4,359,359,200,100,1700,8.42875288636424,3.72282296232879,-2.45718035288155,-0.00153573772055097,-100,2000,125,0.078125
60,1600,4,360,360,200,100,1700,11.7246707251761,3.18567293509841,-0.485662957653403,-0.000303539348533377,-100,2000,125,0.078125
61,1600,4,361,361,200,100,1700,4.84826612845063,0.632050931919366,-2.52818189002573,-0.00158011368126608,-100,2000,125,0.078125
62,1600,4,362,362,200,100,1700,5.43041288875975,1.5520398800727,-0.258363591507077,-0.000161477244691923,-100,2000,125,0.078125
63,1600,4,363,363,200,100,1700,13.7662718065549,3.05868359422311,-3.13726825639606,-0.00196079266024753,-100,2000,125,0.078125
64,1600,4,364,364,200,100,1700,4.12414673087187,3.48659127450082,1.86180160753429,0.00116362600470893,-100,2000,125,0.078125
65,1600,4,365,365,200,100,1700,9.83601535437629,3.61659958271775,0.121288625523448,7.5805390952155e-05,-100,2000,125,0.078125
66,1600,4,366,366,200,100,1700,4.8933075487148,1.46774240967352,0.799896625801921,0.000499935391126201,-100,2000,125,0.078125
67,1600,4,367,367,200,100,1700,12.9812648578081,0.873562350869179,1.82595106773078,0.00114121941733174,-100,2000,125,0.078125
68,1600,4,368,368,200,100,1700,14.103727791924,1.1239162045531,-0.91666747443378,-0.000572917171521112,-100,2000,125,0.078125
69,1600,4,369,369,200,100,1700,9.60952350730076,2.45197701256257,2.92624284699559,0.00182890177937225,-100,2000,125,0.078125
70,1600,4,370,370,200,100,1700,13.8394007624593,2.09225639922079,-0.798017892986536,-0.000498761183116585,-100,2000,125,0.078125
